environment,battle_style,core_strength,personality,pokemon_name,img_url,type1
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Zangoose,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/335.png,normal
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Seviper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/336.png,poison
Mountains & Caves,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Lunatone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/337.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Solrock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/338.png,rock
Oceans & Lakes,Physical & Head-on,Speed & Evasion,Bold & Competitive,Barboach,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/339.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Whiscash,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/340.png,water
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Corphish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/341.png,water
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Crawdaunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/342.png,water
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Baltoy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/343.png,ground
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Claydol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/344.png,ground
Mountains & Caves,Strategic & Long-Range,Resilience,Mysterious & Cunning,Lileep,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/345.png,rock
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Cradily,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/346.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Anorith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/347.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Armaldo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/348.png,rock
Oceans & Lakes,Physical & Head-on,Speed & Evasion,Bold & Competitive,Feebas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/349.png,water
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Milotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/350.png,water
Cities & Plains,Balanced & Versatile,Resilience,Calm & Loyal,Castform,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/351.png,normal
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Kecleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/352.png,normal
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Shuppet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/353.png,ghost
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Banette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/354.png,ghost
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Duskull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/355.png,ghost
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Dusclops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/356.png,ghost
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Tropius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/357.png,grass
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Chimecho,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/358.png,psychic
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Absol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/359.png,dark
Mysterious Places,Balanced & Versatile,Resilience,Mysterious & Cunning,Wynaut,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/360.png,psychic
Oceans & Lakes,Balanced & Versatile,Resilience,Adaptable & Friendly,Snorunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/361.png,ice
Oceans & Lakes,Balanced & Versatile,Resilience,Adaptable & Friendly,Glalie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/362.png,ice
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Spheal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/363.png,ice
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Sealeo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/364.png,ice
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Walrein,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/365.png,ice
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Clamperl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/366.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Huntail,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/367.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Gorebyss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/368.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Relicanth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png,water
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Luvdisc,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/370.png,water
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Bagon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/371.png,dragon
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Shelgon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/372.png,dragon
Mysterious Places,Quick & Agile,Raw Power,Bold & Competitive,Salamence,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/373.png,dragon
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Beldum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/374.png,steel
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Metang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/375.png,steel
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Metagross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/376.png,steel
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Regirock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png,rock
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Regice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png,ice
Cities & Plains,Balanced & Versatile,Resilience,Adaptable & Friendly,Registeel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png,steel
Mysterious Places,Quick & Agile,Resilience,Bold & Competitive,Latias,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/380.png,dragon
Mysterious Places,Quick & Agile,Raw Power,Bold & Competitive,Latios,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/381.png,dragon
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Kyogre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/382.png,water
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Groudon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/383.png,ground
Mysterious Places,Balanced & Versatile,Raw Power,Bold & Competitive,Rayquaza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png,dragon
Cities & Plains,Quick & Agile,Resilience,Adaptable & Friendly,Jirachi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/385.png,steel
Mysterious Places,Quick & Agile,Raw Power,Mysterious & Cunning,Deoxys-normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/386.png,psychic
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Turtwig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/387.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Grotle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/388.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Torterra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/389.png,grass
Mountains & Caves,Balanced & Versatile,Speed & Evasion,Bold & Competitive,Chimchar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/390.png,fire
Mountains & Caves,Balanced & Versatile,Speed & Evasion,Bold & Competitive,Monferno,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png,fire
Mountains & Caves,Quick & Agile,Speed & Evasion,Bold & Competitive,Infernape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/392.png,fire
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Piplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Prinplup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Empoleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/395.png,water
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Starly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/396.png,normal
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Staravia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/397.png,normal
Cities & Plains,Quick & Agile,Raw Power,Adaptable & Friendly,Staraptor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/398.png,normal
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Bidoof,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/399.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Bibarel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/400.png,normal
Forests & Jungles,Balanced & Versatile,Resilience,Adaptable & Friendly,Kricketot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/401.png,bug
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Kricketune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/402.png,bug
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Shinx,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/403.png,electric
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Luxio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/404.png,electric
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Luxray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/405.png,electric
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Budew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/406.png,grass
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Roserade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png,grass
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Cranidos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/408.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Rampardos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png,rock
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Shieldon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/410.png,rock
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Bastiodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/411.png,rock
Forests & Jungles,Balanced & Versatile,Resilience,Adaptable & Friendly,Burmy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/412.png,bug
Forests & Jungles,Strategic & Long-Range,Resilience,Mysterious & Cunning,Wormadam-plant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/413.png,bug
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Mothim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png,bug
Forests & Jungles,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Combee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/415.png,bug
Forests & Jungles,Balanced & Versatile,Resilience,Adaptable & Friendly,Vespiquen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/416.png,bug
Cities & Plains,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Pachirisu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png,electric
Oceans & Lakes,Physical & Head-on,Speed & Evasion,Bold & Competitive,Buizel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/418.png,water
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Floatzel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/419.png,water
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Cherubi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/420.png,grass
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Cherrim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/421.png,grass
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Shellos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/422.png,water
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Gastrodon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/423.png,water
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Ambipom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/424.png,normal
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Drifloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/425.png,ghost
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Drifblim,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/426.png,ghost
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Buneary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/427.png,normal
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Lopunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/428.png,normal
Mysterious Places,Quick & Agile,Raw Power,Mysterious & Cunning,Mismagius,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png,ghost
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Honchkrow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/430.png,dark
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Glameow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/431.png,normal
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Purugly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png,normal
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Chingling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/433.png,psychic
Forests & Jungles,Physical & Head-on,Speed & Evasion,Bold & Competitive,Stunky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/434.png,poison
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Skuntank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/435.png,poison
Cities & Plains,Balanced & Versatile,Resilience,Adaptable & Friendly,Bronzor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/436.png,steel
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Bronzong,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/437.png,steel
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Bonsly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/438.png,rock
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Mime-jr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png,psychic
Cities & Plains,Strategic & Long-Range,Resilience,Calm & Loyal,Happiny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/440.png,normal
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Chatot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/441.png,normal
Mysterious Places,Balanced & Versatile,Resilience,Mysterious & Cunning,Spiritomb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/442.png,ghost
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Gible,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/443.png,dragon
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Gabite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/444.png,dragon
Mysterious Places,Quick & Agile,Raw Power,Bold & Competitive,Garchomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/445.png,dragon
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Munchlax,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png,normal
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Riolu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png,fighting
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Lucario,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/448.png,fighting
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Hippopotas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/449.png,ground
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Hippowdon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/450.png,ground
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Skorupi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/451.png,poison
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Drapion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/452.png,poison
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Croagunk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/453.png,poison
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Toxicroak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/454.png,poison
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Carnivine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/455.png,grass
Oceans & Lakes,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Finneon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/456.png,water
Oceans & Lakes,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Lumineon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/457.png,water
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Mantyke,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/458.png,water
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Snover,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/459.png,grass
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Abomasnow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/460.png,grass
Mysterious Places,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Weavile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/461.png,dark
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Magnezone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/462.png,electric
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Lickilicky,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/463.png,normal
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Rhyperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png,ground
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Tangrowth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/465.png,grass
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Electivire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/466.png,electric
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Magmortar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/467.png,fire
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Togekiss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/468.png,fairy
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Yanmega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/469.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Leafeon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/470.png,grass
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Glaceon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/471.png,ice
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Gliscor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/472.png,ground
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Mamoswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/473.png,ice
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Porygon-z,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png,normal
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Gallade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/475.png,psychic
Mountains & Caves,Strategic & Long-Range,Resilience,Mysterious & Cunning,Probopass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png,rock
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Dusknoir,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/477.png,ghost
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Froslass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/478.png,ice
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Rotom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/479.png,electric
Mysterious Places,Balanced & Versatile,Resilience,Mysterious & Cunning,Uxie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/480.png,psychic
Mysterious Places,Balanced & Versatile,Raw Power,Mysterious & Cunning,Mesprit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/481.png,psychic
Mysterious Places,Quick & Agile,Raw Power,Mysterious & Cunning,Azelf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png,psychic
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Dialga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png,steel
Oceans & Lakes,Quick & Agile,Raw Power,Adaptable & Friendly,Palkia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png,water
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Heatran,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png,fire
Cities & Plains,Quick & Agile,Raw Power,Adaptable & Friendly,Regigigas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png,normal
Mysterious Places,Balanced & Versatile,Resilience,Mysterious & Cunning,Giratina-altered,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png,ghost
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Cresselia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png,psychic
Oceans & Lakes,Balanced & Versatile,Resilience,Adaptable & Friendly,Phione,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png,water
Oceans & Lakes,Quick & Agile,Resilience,Adaptable & Friendly,Manaphy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png,water
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Darkrai,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png,dark
Forests & Jungles,Quick & Agile,Resilience,Calm & Loyal,Shaymin-land,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png,grass
Cities & Plains,Quick & Agile,Resilience,Calm & Loyal,Arceus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png,normal
Mysterious Places,Quick & Agile,Resilience,Mysterious & Cunning,Victini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png,psychic
Forests & Jungles,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Snivy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png,grass
Forests & Jungles,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Servine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png,grass
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Serperior,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png,grass
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Tepig,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png,fire
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Pignite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png,fire
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Emboar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png,fire
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Oshawott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png,water
